gene,n_studies,z_meta,pvalue_meta,mean_log2FC,concordant_frac,effect_score,cohorts,padj_meta,biotype
COA6,8,1.532401000352239,0.12542351076560618,0.16843403805304435,0.625,0.04210850951326109,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
COG3,8,-1.5782416949098899,0.11451009486365095,-0.17759571586689593,0.625,-0.04439892896672398,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
PRR18,7,1.567680664248571,0.1169556763861849,0.12304876724510541,0.7142857142857143,0.052735185962188035,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
WDR11,8,-1.5489615246926398,0.12139096943791376,-0.15884545290402827,0.625,-0.03971136322600707,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
CLRN3,8,1.5245592518480868,0.12736906746354607,0.0527568940920497,0.75,0.02637844704602485,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
RFPL4B,3,-1.5611149573099268,0.11849662957199021,-0.0543714425037008,1.0,-0.0543714425037008,"GSE153315,GSE181143,GSE184050",0.8639561979472532,protein_coding
TUBB4A,8,-1.5694737023457617,0.11653760241805142,-0.2707219930529805,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
FOXE1,7,1.5573871253528027,0.11937860100805119,0.14057071127887236,0.7142857142857143,0.06024459054808816,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
POMGNT1,8,-1.5310584675025394,0.12575494322772549,-0.14290530984175892,0.75,-0.07145265492087946,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
RPGR,8,1.5257700772273566,0.12706713521819538,0.26325282756440815,0.625,0.06581320689110204,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
BRD2,8,-1.5338695713997543,0.1250617431728114,-0.010878192015510104,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
SOHLH2,7,-1.5510892073389184,0.12088030724487579,-0.12229860116018508,0.7142857142857143,-0.052413686211507896,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
AOAH,8,-1.5728039194750691,0.11576422782379933,-0.19664192091958307,0.875,-0.1474814406896873,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
SLC38A5,8,1.5243297791835773,0.12742635178838832,0.16890946016080935,0.625,0.04222736504020234,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
ADTRP,8,-1.5373770954500519,0.1242009919685951,-0.048009072182819634,0.625,-0.012002268045704909,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
FAM186A,8,1.5564771860325206,0.11959466351374802,0.12814209181583938,0.75,0.06407104590791969,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
PRB1,6,-1.5768842551133322,0.11482216001787639,-0.05808852306962902,0.6666666666666666,-0.01936284102320967,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.8639561979472532,protein_coding
LARP1B,8,-1.5482568517584463,0.1215604684738976,0.08857076277443568,0.75,0.04428538138721784,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
OR9G1,4,-1.542123538440856,0.12304357599844278,-0.028839157990373395,0.75,-0.014419578995186698,"GSE114192,GSE153315,GSE181143,GSE280402",0.8639561979472532,protein_coding
GIPC1,8,1.554759960833125,0.12000324822315092,0.0905827067820294,0.75,0.0452913533910147,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
GJB3,7,1.5737688379355335,0.11554090077341427,0.09388692381695654,1.0,0.09388692381695654,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
MAFG,8,1.5451560239811732,0.12230852846923945,0.0811031344911257,0.625,0.020275783622781426,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
PRIM1,8,1.5667398437587143,0.11717551354103181,0.16222244780562076,0.625,0.04055561195140519,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
SLC25A24,8,-1.5337750474612297,0.12508500366552056,-0.17705169902823584,0.75,-0.08852584951411792,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
LCLAT1,8,-1.5536592208119195,0.12026572509525012,-0.13310894031346054,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
LUZP2,7,1.5816760727455648,0.11372353769389235,0.07605520444514187,0.8571428571428571,0.054325146032244184,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
EPC2,8,-1.5380020544094632,0.12404811246731283,-0.10847837529111928,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
ERH,8,1.5393411759862388,0.12372102660310921,0.03705025645819512,0.625,0.00926256411454878,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
EPB41,7,-1.5351376016794913,0.12475003165920472,-0.14477397986914867,0.5714285714285714,-0.020681997124164086,"GSE114192,GSE153315,GSE154881,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
ADCY8,6,-1.5407180128195936,0.12338543089785524,-0.06768444283207344,0.6666666666666666,-0.022561480944024475,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.8639561979472532,protein_coding
SERPINF2,7,1.5468316130364017,0.12190385502807734,0.20462593720477038,0.5714285714285714,0.02923227674353861,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
SLC46A3,8,1.5798766268996887,0.1141351228537652,-0.02987666589406333,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
SLC66A3,5,1.5333771763388626,0.12518294894504023,0.10772977840283145,0.6,0.021545955680566286,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8639561979472532,protein_coding
IL2RG,8,1.5543021271679534,0.12011236637073676,-0.03973393417452403,0.625,-0.009933483543631008,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
IFNAR1,8,1.5423132363863807,0.1229974939753689,0.04879491866402573,0.75,0.024397459332012865,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
TP53TG3,5,-1.5432339391579493,0.12277402540372727,-0.12173977007150957,0.8,-0.07304386204290575,"GSE153315,GSE181143,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
GZMH,8,-1.5495988716166833,0.12123782397099,-0.2127973931966389,0.625,-0.053199348299159725,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
PHPT1,8,-1.5818141142383728,0.11369201195907416,-0.10561598859366755,0.625,-0.02640399714841689,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
APOBEC1,4,1.558852515176693,0.11903129138574672,0.036901330777593284,1.0,0.036901330777593284,"GSE153315,GSE184050,GSE185011,GSE221521",0.8639561979472532,protein_coding
MAP3K11,8,1.5765864892259487,0.11489070354670908,0.05935641815595321,0.875,0.044517313616964906,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
CPA6,8,-1.562319911767708,0.11821264352331429,-0.06085925706208991,0.875,-0.04564444279656743,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
KRTDAP,5,1.5506145429482743,0.1209940848714732,0.012340878856360352,0.6,0.00246817577127207,"GSE114192,GSE153315,GSE184050,GSE185011,GSE221521",0.8639561979472532,protein_coding
PHLPP1,8,-1.5488499692929218,0.12141779017787864,-0.13335148371334363,0.625,-0.03333787092833591,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
NOC4L,8,1.5282533459069332,0.1264496484790475,-0.026665921180351267,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
GEMIN6,8,1.5584834085758688,0.11911869802477713,0.003882802638956072,0.75,0.001941401319478036,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
GET4,8,-1.5699197988626152,0.11643377084990973,-0.02337157474676359,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
CAPRIN1,8,-1.566406258116461,0.11725353880902695,-0.09789709407117606,0.625,-0.024474273517794014,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
CAMKMT,8,1.532619736455434,0.12536957571099425,0.13378296815416474,0.75,0.06689148407708237,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
VPS33A,8,1.5257107216640722,0.12708192316757286,0.005290946630656546,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
SEPSECS,8,-1.5438590378157964,0.12262248530338728,-0.1304122075900839,0.625,-0.032603051897520975,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
NEUROD1,6,-1.5366811905377815,0.12437139943192853,-0.18748807715414184,0.6666666666666666,-0.062496025718047264,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.8639561979472532,protein_coding
LMO4,8,1.5783140222531256,0.11449348610148756,0.10918094934750551,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
SCAMP5,7,-1.5581781659126712,0.1191910192971063,-0.3284739324820226,0.5714285714285714,-0.04692484749743178,"GSE114192,GSE153315,GSE154881,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
DEPP1,5,-1.5253939490233044,0.12716086710786126,-0.16720115188164617,0.8,-0.10032069112898771,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8639561979472532,protein_coding
DENND5B,8,-1.541198333912944,0.12326852288165428,-0.06283983272924741,0.75,-0.031419916364623705,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
THUMPD3,8,-1.55460373599037,0.12004047346565852,0.026488073388337672,0.75,0.013244036694168836,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
CILK1,5,-1.5498887181470624,0.12116822795566065,-0.02001898585190098,0.6,-0.004003797170380195,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8639561979472532,protein_coding
GGTLC2,8,1.5482643709824992,0.12155865885524265,0.007992325897404834,0.625,0.0019980814743512086,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
IL34,8,1.5669405545125634,0.11712858718963867,0.08166751747970094,0.625,0.020416879369925235,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
IL36A,7,-1.5737157300652054,0.11555318359164089,-0.07840383475629738,0.7142857142857143,-0.03360164346698459,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8639561979472532,protein_coding
CKMT1B,6,1.5283080426137403,0.12643607400378615,0.14572584279609227,0.8333333333333334,0.09715056186406153,"GSE114192,GSE153315,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
CNNM4,8,-1.536927074187239,0.12431116864486975,-0.16426221865354035,0.75,-0.08213110932677017,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
NOSTRIN,8,1.5720877767221832,0.1159301958619984,0.11648009221103926,0.875,0.08736006915827944,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
PCDHB5,8,1.539062124635441,0.12378913044381273,0.1453879549096346,0.625,0.03634698872740865,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
MRC2,8,-1.5397484998946314,0.12362166972323536,-0.10636537787676086,0.625,-0.026591344469190214,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
GSTA4,8,-1.5766759720267527,0.11487010187823957,-0.1719060247564171,0.75,-0.08595301237820854,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8639561979472532,protein_coding
HCLS1,8,-1.5237655123861265,0.1275672975626022,-0.15637634961035507,0.75,-0.07818817480517753,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8641662691318921,protein_coding
OR51F2,4,-1.5228504776743315,0.12779611788346112,-0.053111004747390944,1.0,-0.053111004747390944,"GSE153315,GSE181143,GSE184050,GSE280402",0.8644201794200975,protein_coding
NCAN,7,-1.5218205899094268,0.12805404087966177,-0.047542649153588586,0.5714285714285714,-0.0067918070219412235,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
ANTXR1,8,-1.52054726138117,0.12837349003010515,-0.15460154663987713,0.875,-0.11595115997990785,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
MYC,8,-1.5204141107473488,0.12840693023657143,-0.10735374549720987,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
ALOX15B,8,-1.5202539777610553,0.1284471559118407,-0.20304683166447426,0.75,-0.10152341583223713,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
FOSL2,8,-1.5209730964915973,0.12826658882373826,-0.16250845974480874,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
DEFB136,3,-1.5214426730970383,0.1281487870422298,-0.03222903829808885,1.0,-0.03222903829808885,"GSE153315,GSE181143,GSE184050",0.8644201794200975,protein_coding
ELAVL3,8,1.5231294276253409,0.12772632780673857,0.2092835606448436,0.75,0.1046417803224218,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
KIFC2,8,1.5213579730245905,0.12817002936679614,0.10629214511568509,0.75,0.053146072557842546,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
FSTL4,8,-1.520929596232835,0.12827750590919468,-0.3164907592919485,0.875,-0.23736806946896136,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
FAM50A,8,-1.5203326141232933,0.1284274011017379,-0.13415786236615992,0.875,-0.10061839677461995,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
GSTM2,8,-1.5223246145759999,0.12792776344276102,-0.35475136558119524,0.75,-0.17737568279059762,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
FAM89B,8,1.5222792321022693,0.12793912951801586,-0.03625515393715209,0.625,-0.009063788484288023,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
GIP,5,-1.5214778374541704,0.12813996881388984,-0.03712946307124075,0.6,-0.007425892614248149,"GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.8644201794200975,protein_coding
THBS2,7,1.5221325095551648,0.12797588166556312,0.17757663127225765,0.7142857142857143,0.07610427054525329,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
SP110,8,1.5219152686867974,0.1280303128384552,0.07025185169481915,0.625,0.017562962923704788,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
PDE6H,8,1.5201263068654896,0.1284792340722772,0.03534803990892491,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
CHRNA1,8,-1.523067861555863,0.1277417283811105,-0.05275830933567513,0.75,-0.026379154667837565,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
DLAT,8,-1.5217928752965528,0.12806098725921583,-0.04969787691244341,0.625,-0.012424469228110852,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
WFS1,8,-1.5227801820735187,0.12781370971368927,-0.2108111609556925,0.75,-0.10540558047784625,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644201794200975,protein_coding
H4C8,5,1.5198649928912382,0.12854491035810817,0.11348139140244778,0.8,0.06808883484146869,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8644596079432778,protein_coding
INO80,8,-1.5198420357792808,0.12855068143715317,-0.09785857467361324,0.625,-0.02446464366840331,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8644596079432778,protein_coding
GPR18,8,1.5182411850423425,0.12895360849892032,0.11840233343063467,0.625,0.029600583357658666,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
ILRUN,5,-1.5188262173211333,0.12880624484202016,-0.13108347886705923,0.8,-0.07865008732023555,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8648139728372103,protein_coding
AQP6,7,1.5180790550032681,0.1289944705708997,0.11634732559810239,0.7142857142857143,0.04986313954204388,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
MEMO1,8,1.518474181888511,0.12889490328532335,0.22402790881267604,0.625,0.05600697720316901,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
C19orf12,8,-1.5181868232210352,0.12896730833488826,-0.22595284274993938,0.625,-0.056488210687484844,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
LIPF,7,1.51808452106266,0.12899309278134508,0.06332842637505864,0.8571428571428571,0.04523459026789903,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
CATSPERD,8,1.5180687759146787,0.12899706157643626,0.1026291695896624,0.875,0.0769718771922468,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
SPRR2A,5,-1.5186251047446324,0.12885688828000277,-0.05404040034516553,0.6,-0.010808080069033103,"GSE153315,GSE181143,GSE184050,GSE185011,GSE280402",0.8648139728372103,protein_coding
NRGN,8,1.5187755922081172,0.12881899161718266,0.11294563030570451,0.625,0.028236407576426127,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
RNF4,8,-1.5182276328269593,0.128957023715182,-0.09533305725204176,0.625,-0.02383326431301044,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
KRT36,8,-1.5186504557372003,0.12885050363316056,-0.1760382650975746,0.75,-0.0880191325487873,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8648139728372103,protein_coding
SEMA4A,8,-1.5179578229797832,0.12902503157793563,-0.30019489045607617,0.875,-0.22514616784205713,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.864846850703361,protein_coding
EEF1A2,8,1.5176202690338572,0.12911015414614543,0.19817235139469852,0.625,0.04954308784867463,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8651321140641818,protein_coding
GPR65,8,1.5097707679149326,0.1311019265133063,0.04083334949617901,0.625,0.010208337374044753,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
GPLD1,8,-1.5128382967020237,0.13032073837324853,-0.12223862978065253,0.75,-0.061119314890326265,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
CLDN2,8,-1.514594217893612,0.12987519738259196,-0.019221588428931555,0.75,-0.009610794214465777,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
DIO1,8,1.5141991254248839,0.12997534345575132,0.12773051521437742,0.75,0.06386525760718871,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
ELOA2,4,-1.514646490374739,0.1298619521021219,-0.11884554953538501,0.75,-0.059422774767692504,"GSE114192,GSE181143,GSE221521,GSE280402",0.8657602342842821,protein_coding
SNRNP35,8,1.5099837004521326,0.13104758331783553,0.10361857258715045,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
PUM1,8,-1.5139961587860835,0.1300268137298631,0.0178323601827325,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
PTGFRN,8,-1.5124686441175834,0.13041468360743858,-0.30127943085848985,0.75,-0.15063971542924492,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
VPS8,8,-1.5098285104601337,0.13108718812667067,-0.12336039582234444,0.625,-0.03084009895558611,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
SNRPD3,8,1.5157536266056075,0.12958166201475782,0.05305660732543013,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
PCCA,8,-1.5168128192926782,0.1293139495309688,-0.06629888824505285,0.75,-0.03314944412252643,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
ERGIC2,8,1.5115709909244264,0.1306430361150026,0.11920658446419183,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
NOS2,8,-1.5150207359780217,0.12976715294744973,-0.06323119361508585,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
SLAMF8,8,1.5145856650035212,0.12987736469212147,0.05769424194927117,0.75,0.028847120974635584,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
FSD2,8,1.5125937427965412,0.13038288456427516,0.13624210328026698,0.75,0.06812105164013349,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
CEP85L,8,-1.5140824014165846,0.13000494154382508,-0.06967485871520873,0.625,-0.017418714678802183,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
FTO,8,-1.509718293159799,0.1311153214472706,-0.26909740623840944,0.625,-0.06727435155960236,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
SSBP1,8,1.5151973426938528,0.12972243583467696,0.03592768022991901,0.625,0.008981920057479753,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
MSX2,7,1.5139258384144672,0.13004464995007167,0.12207415029479447,0.8571428571428571,0.0871958216391389,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
ZNF526,8,1.5134737132588054,0.13015937336996947,0.08057388219112066,0.75,0.04028694109556033,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
DPY30,8,1.5142561671922503,0.12996088109122242,-0.030895717766612426,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
NPIPB11,8,-1.511387822135224,0.13068967020058786,-0.13551753867304736,0.75,-0.06775876933652368,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
TOX2,7,-1.5136255701697972,0.13012083204305047,-0.22567976630642747,0.7142857142857143,-0.09671989984561179,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8657602342842821,protein_coding
AP4B1,8,-1.5119809263495487,0.130538714870331,-0.17394988046759133,0.625,-0.04348747011689783,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
CSMD2,7,1.5163708556482205,0.12942560420978755,0.17381247383397277,1.0,0.17381247383397277,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8657602342842821,protein_coding
