gene,n_studies,z_meta,pvalue_meta,mean_log2FC,concordant_frac,effect_score,cohorts,padj_meta,biotype
LPGAT1-AS1,5,-2.015585097226909,0.043843379420308144,-0.05914014191456606,0.6,-0.011828028382913209,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.7979095246575671,lncRNA
ENSG00000227245,3,2.015864079472118,0.043814190651897705,0.06626237412381174,0.6666666666666666,0.022087458041270575,"GSE114192,GSE154881,GSE280402",0.7979095246575671,lncRNA
LINC02295,5,-2.0147072282447187,0.043935334397280514,-0.29037945543625004,0.6,-0.058075891087249996,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.7985112270274762,lncRNA
ENSG00000254006,3,2.0133268337951105,0.04408025719335346,0.32684241613407505,0.6666666666666666,0.10894747204469166,"GSE114192,GSE154881,GSE280402",0.7995172449026025,lncRNA
ENSG00000262691,3,-2.011439056445605,0.044279101462598995,-0.6490833987793634,1.0,-0.6490833987793634,"GSE114192,GSE154881,GSE280402",0.7999755422282219,lncRNA
OGFR-AS1,7,-2.0080663751377834,0.04463623881404836,-0.18502080847217287,0.5714285714285714,-0.026431544067453256,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8018271189621011,lncRNA
LINC03033,3,-2.0060280032837725,0.04485326035575558,0.043187176737946524,0.6666666666666666,0.014395725579315505,"GSE114192,GSE154881,GSE280402",0.8025425329767245,lncRNA
SATB1-AS1,6,-2.0064512380909094,0.044808126299607724,-0.09635062507405924,0.6666666666666666,-0.03211687502468641,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8025425329767245,lncRNA
STIM2-AS1,5,-2.000523632079348,0.04544375069211084,-0.10093264730875445,0.8,-0.06055958838525268,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8033505627977061,lncRNA
LINC01353,6,2.0023870375716624,0.04524312150659249,0.14634276414867714,0.6666666666666666,0.04878092138289237,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8033505627977061,lncRNA
ENSG00000269807,3,2.001182722084839,0.04537270223863048,0.41010206068956123,1.0,0.41010206068956123,"GSE114192,GSE154881,GSE280402",0.8033505627977061,lncRNA
LINC01034,3,-2.001527998018289,0.045335519637953015,-0.07171155589931008,1.0,-0.07171155589931008,"GSE114192,GSE153315,GSE181143",0.8033505627977061,lncRNA
MRPS35-DT,3,2.0047537299708473,0.04498938131984807,0.25526810783510095,0.6666666666666666,0.08508936927836697,"GSE114192,GSE154881,GSE280402",0.8033505627977061,lncRNA
ITFG1-AS1,6,-2.0009388647874458,0.04539897859960506,-0.10038779081282335,0.8333333333333334,-0.06692519387521557,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8033505627977061,lncRNA
ENSG00000261754,3,-2.0053564163684445,0.04492495754362609,-0.14902751127875175,0.6666666666666666,-0.04967583709291724,"GSE114192,GSE154881,GSE280402",0.8033505627977061,lncRNA
ENSG00000269815,3,1.997015549444444,0.04582349386143913,0.40639131355202507,1.0,0.40639131355202507,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
CACNA1C-IT3,5,-1.9945511915717347,0.046091851436330565,-0.0826453755972069,1.0,-0.0826453755972069,"GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.8034798846555935,lncRNA
RNASEH2B-AS1,7,1.9944865236297615,0.04609891127007757,0.13668053236982605,0.8571428571428571,0.09762895169273288,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8034798846555935,lncRNA
ENSG00000237073,3,-1.9995952427525112,0.0455439880604396,-0.3499817974808774,0.6666666666666666,-0.11666059916029244,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
ENSG00000255858,3,-1.989602298685416,0.0466347627437409,-0.16773252911387654,1.0,-0.16773252911387654,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
APOC1P1,6,1.9956469344916545,0.045972366950330155,0.07097252774714898,0.6666666666666666,0.023657509249049653,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE280402",0.8034798846555935,lncRNA
CTBP1-DT,5,-1.9858873853060817,0.04704582973883172,-0.13514683228726762,1.0,-0.13514683228726762,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8034798846555935,lncRNA
ENSG00000251391,3,1.9852563734364705,0.04711595517090217,0.17182539663597793,1.0,0.17182539663597793,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
RNF139-DT,3,-1.983517127663442,0.04730969583159899,-0.13044682105550184,0.6666666666666666,-0.04348227368516727,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
ENSG00000270184,3,-1.9852664139188863,0.04711483866686387,-0.14296360338442934,0.6666666666666666,-0.04765453446147644,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
ENSG00000231073,3,-1.9886135412087715,0.04674387559616372,-0.1965384766730664,0.6666666666666666,-0.06551282555768878,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
TPRG1-AS1,7,1.9883231361083415,0.04677596360285744,-0.025247066100331977,0.5714285714285714,-0.0036067237286188524,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8034798846555935,lncRNA
RRAGC-DT,3,-1.9880874182911878,0.04680202262223661,-0.43027838449880185,1.0,-0.43027838449880185,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
LINC02298,5,-1.9838408383839259,0.04727358590562449,-0.23348868917357551,1.0,-0.23348868917357551,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8034798846555935,lncRNA
LINC01419,4,-1.9932372775901657,0.046235470942742794,-0.11455168782220941,0.75,-0.057275843911104705,"GSE114192,GSE181143,GSE184050,GSE280402",0.8034798846555935,lncRNA
ENSG00000248774,3,-1.9844074371779499,0.04721043761066851,-0.38790622000227043,1.0,-0.38790622000227043,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
ENSG00000261736,3,1.9862246035336755,0.0470083901100994,0.29034295918895425,1.0,0.29034295918895425,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
CERS6-AS1,7,1.99301545215094,0.046259755073045875,0.09596391633073915,0.7142857142857143,0.04112739271317393,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8034798846555935,lncRNA
ENSG00000227516,3,1.9890802034679982,0.04669235103984523,0.18648823795133665,0.6666666666666666,0.06216274598377887,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
PKD2L2-DT,3,-1.9926643202397551,0.04629821686088745,-0.39618281329386795,1.0,-0.39618281329386795,"GSE114192,GSE154881,GSE280402",0.8034798846555935,lncRNA
LINC02389,4,-1.98811623674997,0.046798836035609914,-0.12299756240461845,0.75,-0.06149878120230923,"GSE114192,GSE181143,GSE221521,GSE280402",0.8034798846555935,lncRNA
RABGAP1L-DT,5,-1.9871579413158764,0.04690489702265663,-0.17138107676297773,0.8,-0.10282864605778665,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8034798846555935,lncRNA
SLC7A14-AS1,4,-1.9904457702897496,0.04654185219920725,-0.21665213107440456,0.75,-0.10832606553720228,"GSE154881,GSE181143,GSE221521,GSE280402",0.8034798846555935,lncRNA
DNAH10OS,7,-1.9845374438255203,0.04719595818387379,-0.16228495519886066,0.8571428571428571,-0.11591782514204331,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.8034798846555935,lncRNA
ENSG00000267904,3,-1.9822216460141353,0.04745443903838544,-0.3637711435173339,0.6666666666666666,-0.12125704783911127,"GSE114192,GSE154881,GSE280402",0.8040822445959225,lncRNA
EGILA,4,1.9819961593403002,0.04747967050431606,0.0877170494386476,0.75,0.0438585247193238,"GSE114192,GSE181143,GSE221521,GSE280402",0.8040822445959225,lncRNA
LINC02447,5,-1.98267799908058,0.04740340862469946,-0.1419977967003227,0.8,-0.08519867802019364,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8040822445959225,lncRNA
LINC02772,5,1.9790543977625767,0.047809882007748564,0.2677587946356865,1.0,0.2677587946356865,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8046024045068295,lncRNA
HCCS-DT,3,1.9783315055659463,0.047891321141635405,0.12880785292617128,0.6666666666666666,0.042935950975390415,"GSE114192,GSE154881,GSE280402",0.8046024045068295,lncRNA
ENSG00000265845,3,-1.979223462919353,0.047790852375016374,-0.5073200362784389,1.0,-0.5073200362784389,"GSE114192,GSE154881,GSE280402",0.8046024045068295,lncRNA
ENSG00000228838,3,-1.9793079590349802,0.04778134404902142,-0.1694719953734619,0.6666666666666666,-0.056490665124487284,"GSE114192,GSE154881,GSE280402",0.8046024045068295,lncRNA
ENSG00000266385,3,-1.9749519246550693,0.04827360399399541,-0.49241481389198155,1.0,-0.49241481389198155,"GSE114192,GSE154881,GSE280402",0.8061083432627896,lncRNA
FAM66A,8,1.9742669217236113,0.04835140004213053,0.14828213448678298,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8065435888743955,lncRNA
MIR142HG,3,1.9744597294145385,0.04832949215635133,0.18491749851408185,0.6666666666666666,0.0616391661713606,"GSE114192,GSE154881,GSE280402",0.8065435888743955,lncRNA
MDC1-AS1,4,-1.9733567648238135,0.04845492980682972,-0.05471317372509562,0.75,-0.02735658686254781,"GSE114192,GSE153315,GSE181143,GSE280402",0.8067184755755175,lncRNA
FLJ46284,5,1.967258029944534,0.04915347098251124,0.13293947513232968,0.6,0.02658789502646593,"GSE114192,GSE154881,GSE184050,GSE221521,GSE280402",0.8103497707707361,lncRNA
ENSG00000263924,3,-1.9647952516005636,0.04943794001396103,-0.35915974999735717,1.0,-0.35915974999735717,"GSE114192,GSE154881,GSE280402",0.8103497707707361,lncRNA
AACSP1,7,1.966895696930407,0.04919523673508097,0.027263140327763648,0.8571428571428571,0.01947367166268832,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8103497707707361,lncRNA
ENSG00000271553,3,-1.964675481943463,0.04945180943501141,-0.44881668501486405,1.0,-0.44881668501486405,"GSE114192,GSE154881,GSE280402",0.8103497707707361,lncRNA
ENSG00000267141,3,-1.9670968507102158,0.04917204627082347,-0.26321468431131734,0.6666666666666666,-0.08773822810377242,"GSE114192,GSE154881,GSE280402",0.8103497707707361,lncRNA
MADCAM1-AS1,3,-1.9701591587398106,0.048820132622196394,-0.5209551446296835,1.0,-0.5209551446296835,"GSE114192,GSE154881,GSE280402",0.8103497707707361,lncRNA
LINC01924,3,-1.962257264004758,0.04973254001043518,-0.11366526998317886,1.0,-0.11366526998317886,"GSE181143,GSE221521,GSE280402",0.8129286335480023,lncRNA
RHOXF1-AS1,7,-1.9596678109523094,0.050034629821666725,-0.1759391485766236,0.5714285714285714,-0.025134164082374788,"GSE114192,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.8141643200734667,lncRNA
PICART1,5,-1.9600749421629569,0.049987031558188434,-0.17620809850154467,0.8,-0.10572485910092683,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8141643200734667,lncRNA
ENSG00000266171,3,-1.9576542078755237,0.05027060193246435,-0.11534952260115414,0.6666666666666666,-0.03844984086705137,"GSE114192,GSE154881,GSE280402",0.8153198814649602,lncRNA
ENSG00000254317,3,-1.9528943725973074,0.05083211265966489,-0.43409555245124276,1.0,-0.43409555245124276,"GSE114192,GSE154881,GSE280402",0.816186804878367,lncRNA
ENSG00000270120,3,-1.9506874377029615,0.05109423864677236,-0.5188673472402081,0.6666666666666666,-0.17295578241340268,"GSE114192,GSE154881,GSE280402",0.816186804878367,lncRNA
SLC39A13-AS1,3,-1.9548970555085734,0.0505952221846066,-0.33064505139288136,1.0,-0.33064505139288136,"GSE114192,GSE154881,GSE280402",0.816186804878367,lncRNA
TBILA,5,1.9545787708212905,0.05063280905245342,0.13555933144248422,0.8,0.08133559886549055,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.816186804878367,lncRNA
ENSG00000260617,3,1.9552884871282734,0.05054902930657732,0.2891323543917739,1.0,0.2891323543917739,"GSE114192,GSE154881,GSE280402",0.816186804878367,lncRNA
ERVK9-11,4,-1.9493385478430494,0.05125500799707048,-0.17780650536339607,0.75,-0.08890325268169803,"GSE114192,GSE154881,GSE181143,GSE280402",0.8175370194482308,lncRNA
ENSG00000273284,3,-1.9448518809848805,0.05179280784371997,-0.06177585572659029,0.6666666666666666,-0.020591951908863426,"GSE114192,GSE154881,GSE280402",0.8184977958918214,lncRNA
ZNF32-AS2,7,-1.9425504496836359,0.05207049875455618,-0.2111935183504866,0.7142857142857143,-0.09051150786449427,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.8184977958918214,lncRNA
LINC02207,5,1.944843050359885,0.051793870975017774,0.24188471052663507,0.6,0.048376942105327,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.8184977958918214,lncRNA
ENSG00000243155,3,-1.9410247309441113,0.05225527771009095,-0.29130788949582825,0.6666666666666666,-0.09710262983194273,"GSE114192,GSE154881,GSE280402",0.8196056866063887,lncRNA
LINC02023,4,-1.9401805069562574,0.052357756650187395,-0.08065930013515919,0.75,-0.040329650067579596,"GSE114192,GSE181143,GSE221521,GSE280402",0.8202369475852059,lncRNA
H3-3A-DT,3,-1.9393532864774103,0.05245833451277021,-0.38879365467306787,1.0,-0.38879365467306787,"GSE114192,GSE154881,GSE280402",0.8203412629132574,lncRNA
ENSG00000272434,3,1.9387536779064005,0.0525313390465631,0.4872663618230963,0.6666666666666666,0.16242212060769873,"GSE114192,GSE154881,GSE280402",0.8204533256591797,lncRNA
AKAP1-DT,3,1.8641271158373482,0.06230385545401722,0.3584326543014573,1.0,0.3584326543014573,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000268030,3,-1.870655149364527,0.06139289519295259,-0.4935117553415482,0.6666666666666666,-0.16450391844718268,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC01429,5,-1.920721307215087,0.0547668519095257,-0.11326542886433337,0.8,-0.06795925731860003,"GSE114192,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC03052,3,-1.895903614458121,0.057972790917812024,-0.22920131429006896,0.6666666666666666,-0.07640043809668963,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000229996,3,-1.9119833595132065,0.05587832846517619,-0.27436262186413446,1.0,-0.27436262186413446,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC01638,4,-1.88456000639097,0.0594892661460804,-0.11126689200148816,1.0,-0.11126689200148816,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000230536,3,-1.8874638830503616,0.05909795973217777,-0.3689450509972983,0.6666666666666666,-0.12298168366576608,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC01298,6,-1.86592958614653,0.062051217612983066,-0.07264625810533903,0.8333333333333334,-0.048430838736892697,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
GOLGA2P5,6,1.9317247266593731,0.053393491146052366,0.23002440353457163,0.8333333333333334,0.1533496023563811,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000270039,3,-1.8584658979958018,0.06310288179238746,-0.22401512352390696,0.6666666666666666,-0.0746717078413023,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000271228,3,1.9013589973686773,0.05725500629935246,0.30184205057294416,1.0,0.30184205057294416,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC01140,6,-1.9205799566332347,0.054784684049134426,-0.1597611879349765,0.8333333333333334,-0.10650745862331769,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC02887,4,1.9205619912076768,0.05478695083140269,0.3691888939275223,0.75,0.18459444696376115,"GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000267234,3,1.9108019622874828,0.05603003545412754,0.3322252829825969,1.0,0.3322252829825969,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000267219,3,-1.9161586885293256,0.05534489994436663,-0.3261109385886725,0.6666666666666666,-0.10870364619622415,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
SPATA17-AS1,3,-1.9193815219973653,0.05493606769299601,-0.060153396752404706,1.0,-0.060153396752404706,"GSE181143,GSE184050,GSE221521",0.823909235234201,lncRNA
ENSG00000267131,3,1.8667511421923126,0.06193634822817505,0.033225575469078984,0.6666666666666666,0.011075191823026326,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC02933,3,1.8512112191165333,0.06413917236834583,0.3029934022252692,0.6666666666666666,0.10099780074175638,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000271737,3,1.8672557241130094,0.061865885212584945,0.26173964585429665,1.0,0.26173964585429665,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000255310,3,-1.8886600109975897,0.05893740020648113,-0.18073299006441385,0.6666666666666666,-0.06024433002147127,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000268499,3,1.8626025387137102,0.06251820691344118,0.19694797182857068,0.6666666666666666,0.06564932394285689,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
DDX11L16,7,-1.8785456470037503,0.060306558669301916,-0.2718359790122201,0.5714285714285714,-0.03883371128746,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000270589,3,-1.929335011004719,0.053689286006164266,-0.26877796282516164,0.6666666666666666,-0.08959265427505386,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC00691,6,-1.9280204925231539,0.05385257728813073,-0.08339686498985681,0.6666666666666666,-0.02779895499661893,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
LPP-AS2,8,1.8816854902825026,0.05987873095438282,0.015648272094803333,0.75,0.007824136047401667,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC02531,4,-1.905277839922382,0.056743964469107115,-0.16586488772644245,1.0,-0.16586488772644245,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000260077,3,1.9034103607979322,0.056987020146297494,0.173584738921014,0.6666666666666666,0.05786157964033799,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC02416,5,1.9058028006748482,0.05667579544811393,0.24219979365862257,1.0,0.24219979365862257,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
SNHG14,7,-1.860826581998302,0.06276867035565481,0.053222037254084434,0.5714285714285714,0.007603148179154915,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC02569,3,-1.9081861760217558,0.05636715769874124,-0.2458090181200271,1.0,-0.2458090181200271,"GSE114192,GSE181143,GSE280402",0.823909235234201,lncRNA
LOXL1-AS1,7,-1.8574490884150088,0.06324728809494587,-0.21366394464575642,0.8571428571428571,-0.15261710331839742,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
DSCAM-IT1,4,-1.8629632854961538,0.06246743187571501,-0.061270812582998956,1.0,-0.061270812582998956,"GSE114192,GSE153315,GSE181143,GSE184050",0.823909235234201,lncRNA
TXLNGY,6,1.867133358210957,0.0618829670656355,0.8277976611952934,0.6666666666666666,0.2759325537317644,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000236896,3,-1.8856847682375768,0.059337446667410566,-0.2869140775109423,1.0,-0.2869140775109423,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000261079,3,1.8846966977814872,0.05947079846201259,0.3550367851480075,0.6666666666666666,0.11834559504933581,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC02620,4,-1.9174464173238903,0.05518124206623178,-0.10648492076861833,0.5,-0.0,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC02132,4,-1.8999224006904762,0.05744330386659071,-0.2688332500998539,0.75,-0.13441662504992696,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000261468,3,-1.9277668356613047,0.05388413456098218,-0.3131278335452494,1.0,-0.3131278335452494,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000233293,3,-1.8967128142818375,0.05786585153227007,-0.2447265253013733,0.6666666666666666,-0.08157550843379108,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000233427,3,1.8880994352586942,0.059012602674690766,0.20378498322844546,1.0,0.20378498322844546,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000272094,3,1.9002660086198742,0.05739821970799448,-0.10837942603347188,0.6666666666666666,-0.03612647534449062,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
CTDSPL2-DT,3,-1.9212208137007423,0.05470387523891383,-0.37704718152052974,1.0,-0.37704718152052974,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC00635,6,1.9097155215318091,0.05616985139053699,0.11379586571112024,0.6666666666666666,0.03793195523704007,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000232754,3,-1.8626384033362093,0.06251315744740708,-0.3136088198208168,1.0,-0.3136088198208168,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000258760,3,-1.9269461218808752,0.05398634477875475,-0.3955815070100969,0.6666666666666666,-0.13186050233669894,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000258843,3,-1.8993145626674366,0.057523129281517524,-0.45798894184724465,0.6666666666666666,-0.15266298061574818,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
SMAD9-IT1,4,-1.881400427628545,0.05991746874778955,-0.1353778761711667,1.0,-0.1353778761711667,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000272750,3,-1.876807621874304,0.06054446545923803,-0.17460013607991579,0.6666666666666666,-0.05820004535997191,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000272839,3,-1.8916156894722747,0.058542203930345746,-0.5294968168927315,1.0,-0.5294968168927315,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
NCKAP5-AS2,3,-1.8568803162716239,0.06332818359649853,-0.0842903233246491,1.0,-0.0842903233246491,"GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
CROCCP3,8,1.8919802078020487,0.05849361791399821,0.20361991193232074,0.75,0.10180995596616037,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000272156,3,-1.8902568365134955,0.05872361854137627,-0.27534600558349254,0.6666666666666666,-0.09178200186116416,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
FGF12-AS1,4,-1.8735690587534,0.06098984602489624,-0.07452628301402829,0.75,-0.037263141507014146,"GSE153315,GSE181143,GSE184050,GSE280402",0.823909235234201,lncRNA
NCOA7-AS1,7,-1.8608547943109917,0.06276468509341449,-0.14894134316595928,1.0,-0.14894134316595928,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC00448,5,-1.9281471940537847,0.053836820217967485,-0.07144496588627403,0.8,-0.042866979531764424,"GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC02098,3,1.8975604821440277,0.05775400430685814,0.04229532256893398,1.0,0.04229532256893398,"GSE114192,GSE181143,GSE280402",0.823909235234201,lncRNA
BMPR1B-DT,4,1.8913122422912545,0.058582675439650525,0.039396121413402145,0.75,0.019698060706701073,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000265656,3,-1.9030777965355614,0.05703039469179028,-0.1763223828593112,0.6666666666666666,-0.05877412761977039,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ST3GAL1-DT,3,1.9146579320561918,0.05553614181697261,0.33940280917667587,0.6666666666666666,0.1131342697255586,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000260613,3,1.8976053065898257,0.057748094862068326,0.4384184866747312,1.0,0.4384184866747312,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC01968,5,1.8707609722235117,0.061378219378276845,0.03693853273711543,0.8,0.02216311964226926,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC01964,4,1.9249690621520124,0.05423322883044735,0.09608366148605947,0.75,0.048041830743029736,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC02812,5,-1.8598056374687977,0.06291302949635448,-0.22628888983049192,0.8,-0.13577333389829518,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC01119,6,-1.8880508767311983,0.05901912065508954,-0.11305534225750814,0.6666666666666666,-0.03768511408583604,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC01133,6,1.8622719741251368,0.0625647637779714,0.20787033532170063,1.0,0.20787033532170063,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC00508,6,1.8909042564338367,0.05863712615409646,0.08218198290202242,0.8333333333333334,0.054787988601348286,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000258745,3,-1.9183171790899811,0.05507080543783521,-0.4642356185759287,1.0,-0.4642356185759287,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
FAM218A,8,-1.8886950405594851,0.05893270355605255,-0.1175888809754645,0.75,-0.05879444048773225,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
MBTPS1-DT,3,1.8788129234865212,0.06027004179858959,0.36521823541175646,0.6666666666666666,0.1217394118039188,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000239906,3,-1.9038207809020995,0.056933529124422524,-0.4968185057451438,1.0,-0.4968185057451438,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000263657,3,-1.918493100272285,0.05504851616380089,-0.29943717423826594,0.6666666666666666,-0.09981239141275529,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000264739,3,1.8960206333428522,0.05795731619678719,0.3845046460630741,1.0,0.3845046460630741,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000203327,3,-1.9096585192998483,0.05617719511999414,-0.46007537038884205,1.0,-0.46007537038884205,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000203364,3,1.888056846776586,0.05901831926745849,0.1764479382766271,1.0,0.1764479382766271,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000273437,3,1.8874170226054174,0.059104257321068096,0.16557008838745402,0.6666666666666666,0.05519002946248466,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
