gene,n_studies,z_meta,pvalue_meta,mean_log2FC,concordant_frac,effect_score,cohorts,padj_meta,biotype
SRP14,8,1.9194691764672585,0.05492498356228484,-0.0439402281702389,0.625,-0.010985057042559724,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
COQ5,8,1.9068809894196255,0.05653600047260314,-0.026210355928701332,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
MXRA7,8,-1.9058505325452202,0.05666960058559369,-0.3607149972506819,0.625,-0.09017874931267048,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
FLJ42393,4,1.8701931869316377,0.06145699548748844,0.0446471246438763,0.5,0.0,"GSE154881,GSE184050,GSE221521,GSE280402",0.823909235234201,TEC
CYP27B1,8,-1.8927434888928185,0.05839198998460527,-0.09978693810267474,0.625,-0.024946734525668684,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ENSG00000263657,3,-1.9184931002722843,0.055048516163800944,-0.29943717423826594,0.6666666666666666,-0.09981239141275529,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
RNU6-615P,3,1.9168037017873187,0.05526287450136823,0.08152728545541586,0.6666666666666666,0.02717576181847195,"GSE114192,GSE181143,GSE221521",0.823909235234201,snRNA
RNU6-638P,6,-1.8718035877446197,0.06123378174162611,-0.21367007168382152,0.8333333333333334,-0.14244671445588103,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,snRNA
PDCD11,8,-1.8657075066760775,0.062082298856074726,-0.09611168607165496,0.75,-0.04805584303582748,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
MED12L,8,-1.885766733610511,0.05932639562542331,-0.24134325899237602,0.75,-0.12067162949618801,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
CPHL1P,6,-1.880476102707905,0.060043220282650446,-0.21668430847036263,0.6666666666666666,-0.0722281028234542,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,transcribed_unitary_pseudogene
MTND5P23,4,-1.863514786414522,0.06238987416372753,-0.12445668081523463,1.0,-0.12445668081523463,"GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,unprocessed_pseudogene
MTND5P8,5,-1.8542684783634202,0.06370075943175799,-0.08901843439508263,0.8,-0.05341106063704958,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,unprocessed_pseudogene
ENSG00000268030,3,-1.8706551493645243,0.06139289519295299,-0.49351175534154773,0.6666666666666666,-0.16450391844718254,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
HASPIN,5,-1.885806617973757,0.05932101880444814,-0.24216424631307867,1.0,-0.24216424631307867,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,protein_coding
GAPDHP46,5,-1.9300223359165698,0.053604070285385455,-0.14328676331552506,0.8,-0.08597205798931505,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
IFNA20P,6,-1.883694819673232,0.059606267559462196,-0.18494166483331598,0.6666666666666666,-0.061647221611105314,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,unprocessed_pseudogene
MARVELD3,7,1.8525853882348802,0.06394180837125253,0.21410616140664634,0.7142857142857143,0.09175978345999129,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
TMEM88B,6,-1.8923515894043925,0.05844415155214766,-0.042680671893457985,0.8333333333333334,-0.028453781262305328,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE280402",0.823909235234201,protein_coding
SNRPCP3,3,-1.888901691788891,0.058905002750113296,-0.17942345898808795,0.6666666666666666,-0.05980781966269597,"GSE114192,GSE181143,GSE280402",0.823909235234201,processed_pseudogene
CD93,8,-1.904549323685644,0.05683867931369184,-0.20484913345139757,0.75,-0.10242456672569879,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
NPSR1,5,-1.9184478282129527,0.05505425143040617,-0.1093916017049876,0.8,-0.06563496102299257,"GSE114192,GSE153315,GSE184050,GSE221521,GSE280402",0.823909235234201,protein_coding
LINC01964,4,1.9249690621520124,0.05423322883044735,0.09608366148605947,0.75,0.048041830743029736,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
LINC01968,5,1.8707609722235117,0.061378219378276845,0.03693853273711543,0.8,0.02216311964226926,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
H3C3,4,-1.8682778423609798,0.061723353453736814,-0.29824058238885987,0.75,-0.14912029119442993,"GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,protein_coding
LOXL1-AS1,7,-1.8574490884150086,0.06324728809494594,-0.21366394464575644,0.8571428571428571,-0.15261710331839745,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
TIMM8BP2,3,-1.8596326676769428,0.06293751418460704,-0.1888071873993877,1.0,-0.1888071873993877,"GSE153315,GSE181143,GSE221521",0.823909235234201,processed_pseudogene
ENSG00000232754,3,-1.8626384033362096,0.06251315744740708,-0.3136088198208168,1.0,-0.3136088198208168,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
PALS2,3,-1.8689483947744043,0.06162999437958901,0.038640532964472764,0.6666666666666666,0.012880177654824252,"GSE114192,GSE154881,GSE280402",0.823909235234201,protein_coding
UTP11,6,1.8734495274505005,0.06100633626008862,0.2147849988835618,0.6666666666666666,0.07159499962785393,"GSE114192,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
LINC01140,6,-1.9205799566332347,0.054784684049134426,-0.1597611879349765,0.8333333333333334,-0.10650745862331769,"GSE114192,GSE154881,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
MIR98,6,1.8518151284482982,0.06405237448450958,0.10834814424019286,0.8333333333333334,0.07223209616012859,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,miRNA
MIR613,5,1.8506979737683786,0.06421301573678881,0.07265828521504994,0.6,0.014531657043009984,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521",0.823909235234201,miRNA
MIR619,6,-1.8742352889607925,0.060898002227215406,-0.1793538432963818,0.8333333333333334,-0.11956922886425454,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,miRNA
JAM2,8,-1.9093916013254104,0.05621159341765621,-0.17972108266270048,0.625,-0.04493027066567512,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
LINC00448,5,-1.9281471940537855,0.05383682021796741,-0.07144496588627403,0.8,-0.042866979531764424,"GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
FZD4,8,-1.8621946313931816,0.06257566090109232,-0.17886537732147834,0.75,-0.08943268866073917,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
RBMS2P1,7,-1.8767676502264,0.06054994605128287,-0.2904911018988964,0.5714285714285714,-0.041498728842699464,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
NECTIN4,6,1.9070141668082554,0.05651875299158066,0.24008380723738793,0.8333333333333334,0.16005587149159198,"GSE114192,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
PTPRCAP,7,1.8909183958866964,0.058635238367951016,0.097512761033156,0.5714285714285714,0.013930394433307992,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
H2AP,4,1.8699049639107836,0.06149701637246154,0.033873500715193385,1.0,0.033873500715193385,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,protein_coding
AC093690.1,3,1.8848291217770607,0.059452911860768405,0.2284751213468197,0.6666666666666666,0.0761583737822732,"GSE153315,GSE185011,GSE221521",0.823909235234201,
CCNYL2,6,-1.859604384658473,0.06294151852826514,-0.10388495576149111,0.8333333333333334,-0.06925663717432741,"GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000265656,3,-1.9030777965355616,0.05703039469179023,-0.1763223828593112,0.6666666666666666,-0.05877412761977039,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
LINC01429,5,-1.9207213072150873,0.0547668519095257,-0.11326542886433337,0.8,-0.06795925731860003,"GSE114192,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
ENO1,8,-1.866213516058315,0.06201149881577328,-0.18626628988624228,0.75,-0.09313314494312114,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
IGKV2-30,7,-1.8779942828120184,0.06038194720407053,-0.45066052823494973,0.7142857142857143,-0.19314022638640704,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,IG_V_gene
GML,8,-1.9196572299299486,0.054901210014993825,-0.14585358037222027,1.0,-0.14585358037222027,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
MYL11,3,1.9019063222088906,0.057183402525674686,0.3681346815805364,1.0,0.3681346815805364,"GSE114192,GSE154881,GSE280402",0.823909235234201,protein_coding
COMMD7,8,1.8788977701822123,0.06025845338246838,0.139529903120915,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
MYBBP1A,8,-1.9087470190721403,0.056294734447048925,-0.14599668273703653,0.75,-0.07299834136851827,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
PAK5,4,-1.8918333736345145,0.05851318515587647,-0.0682780680944466,0.75,-0.0341390340472233,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,protein_coding
HNRNPMP1,6,-1.8966154599918144,0.05787870865585997,-0.27196114721307224,0.8333333333333334,-0.1813074314753815,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
HNRNPMP2,4,-1.864495868795142,0.062252101185097365,-0.25134239073909137,0.75,-0.12567119536954569,"GSE114192,GSE153315,GSE181143,GSE221521",0.823909235234201,processed_pseudogene
MTCO1P9,3,-1.8785667589817252,0.060303673560825326,-0.01698168066682566,0.6666666666666666,-0.0056605602222752184,"GSE114192,GSE181143,GSE280402",0.823909235234201,unprocessed_pseudogene
SUMO1,8,1.904025393114901,0.056906877139362044,0.10798536771926495,0.625,0.026996341929816238,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
MIR4311,3,-1.8632756404822446,0.06242349552958164,-0.049090456087621824,1.0,-0.049090456087621824,"GSE153315,GSE181143,GSE184050",0.823909235234201,miRNA
FAM91A3P,6,1.888865854237326,0.05890980586174062,0.20389410331605878,1.0,0.20389410331605878,"GSE114192,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,transcribed_processed_pseudogene
ITSN2,8,-1.8688799855263334,0.06163951344377302,0.01621376471013957,0.625,0.004053441177534893,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
EIF4BP3,6,-1.9122492886829472,0.05584422686766956,-0.02524502051714971,0.8333333333333334,-0.016830013678099807,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
LYPD8,7,-1.858570389836633,0.06308805741727558,-0.18093123666823993,1.0,-0.18093123666823993,"GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
LYPD9P,3,-1.9115414158423292,0.05593503975965159,-0.09017327981144367,1.0,-0.09017327981144367,"GSE114192,GSE181143,GSE221521",0.823909235234201,transcribed_unitary_pseudogene
THRAP3,8,-1.9030214111380184,0.05703775145435129,-0.006373912256835464,0.625,-0.001593478064208866,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ENSG00000258843,3,-1.8993145626674366,0.057523129281517524,-0.45798894184724465,0.6666666666666666,-0.15266298061574818,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
OR5B17,3,-1.8832723031656868,0.05966347488850992,-0.06920759395389395,1.0,-0.06920759395389395,"GSE181143,GSE184050,GSE280402",0.823909235234201,protein_coding
HOOK2,8,1.9142926885952178,0.05558276812598207,0.22555797567423683,0.625,0.05638949391855921,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
RNU2-5P,4,-1.8736184581183,0.060983032092283784,-0.046183848463093986,0.75,-0.023091924231546993,"GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,snRNA
IGHV3-30,6,-1.871972355230742,0.061210428207962915,-0.4321636298629242,1.0,-0.4321636298629242,"GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,IG_V_gene
PLXDC1,8,-1.9006655515155346,0.057345833428939993,-0.15132000457453457,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
RPS3AP54,3,1.8847159029968945,0.05946820412342141,0.04980703726266992,0.6666666666666666,0.016602345754223303,"GSE114192,GSE181143,GSE221521",0.823909235234201,processed_pseudogene
KIAA0232,8,-1.9204974125935947,0.054795099664872726,-0.1775828858735603,0.625,-0.044395721468390076,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ASL,8,-1.861078673374831,0.06273306742558903,-0.061090627925025516,0.625,-0.015272656981256379,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
DDX11L16,7,-1.8785456470037498,0.06030655866930196,-0.2718359790122201,0.5714285714285714,-0.03883371128746,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
ATP5PBP1,5,1.917039316357113,0.05523293700036541,0.20607694735893586,0.6,0.04121538947178716,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
SNPH,8,-1.9119751902524262,0.055879376330110975,-0.2746648735416004,0.75,-0.1373324367708002,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
SNRNP25,8,-1.878296348911763,0.06034063575784157,-0.3600669428656856,0.875,-0.2700502071492642,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ATP5MGP8,5,-1.931172434483817,0.053461731704187394,-0.16575756471517056,1.0,-0.16575756471517056,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
CROCC,8,1.8990843311347134,0.05755338892269016,0.07752466665303594,0.625,0.019381166663258984,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
CROCCP3,8,1.8919802078020487,0.05849361791399821,0.20361991193232074,0.75,0.10180995596616037,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000230536,3,-1.8874638830503612,0.059097959732177845,-0.3689450509972983,0.6666666666666666,-0.12298168366576608,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
BCL2A1,8,1.8686436278328904,0.06167241169874088,0.11263808628437744,0.625,0.02815952157109436,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
MTND4P12,6,-1.9212457836470926,0.05470072866910736,-0.2749936041826842,0.8333333333333334,-0.1833290694551228,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
NNT,8,-1.8827818627509654,0.059729935998756145,-0.2187129672149332,0.625,-0.0546782418037333,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
RNU1-38P,3,-1.8834612161484974,0.05963789107220263,-0.27165657176533026,1.0,-0.27165657176533026,"GSE153315,GSE181143,GSE221521",0.823909235234201,snRNA
DEFB134,3,-1.8766840792471784,0.060561405962725426,-0.05950749378721314,1.0,-0.05950749378721314,"GSE153315,GSE181143,GSE184050",0.823909235234201,protein_coding
NMI,8,1.8975105126736949,0.05776059264008062,0.04141516818019749,0.625,0.010353792045049373,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
RAP1GAP2,8,-1.8942599457904357,0.058190514759249586,-0.1642040543198427,0.5,-0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
SLITRK6,4,-1.8529778820515017,0.06388552891602728,-0.216414207000214,1.0,-0.216414207000214,"GSE153315,GSE181143,GSE184050,GSE280402",0.823909235234201,protein_coding
BTLA,8,1.8685736831123876,0.061682149980751694,0.2229418570979536,0.875,0.16720639282346522,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
BTF3,8,1.8687784231731124,0.06165364796724893,0.08797663735239242,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ALG1L13P,6,-1.919411074882327,0.054932330447128315,-0.31694134175108135,0.8333333333333334,-0.21129422783405427,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,transcribed_unprocessed_pseudogene
HNRNPKP3,4,-1.8751603137244681,0.060770672076846874,-0.1477663073118455,0.75,-0.07388315365592275,"GSE114192,GSE153315,GSE181143,GSE184050",0.823909235234201,transcribed_processed_pseudogene
RNA5SP241,5,1.8667344534514012,0.061938679883851315,0.0429759939525254,0.6,0.008595198790505078,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,rRNA_pseudogene
FAM133DP,6,1.9116936287278141,0.05591550201969461,0.2279487573936037,0.8333333333333334,0.15196583826240248,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
ZNF706,8,1.9118922023616431,0.055890022052113526,0.09936778247515471,0.625,0.024841945618788677,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
TRBV7-6,7,-1.9036020834684337,0.056962027276254934,-0.5060092225432988,0.7142857142857143,-0.2168610953756995,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,TR_V_gene
LINC00691,6,-1.9280204925231539,0.05385257728813073,-0.08339686498985681,0.6666666666666666,-0.02779895499661893,"GSE114192,GSE153315,GSE181143,GSE184050,GSE221521,GSE280402",0.823909235234201,lncRNA
SLC4A10,8,-1.8623456808963843,0.06255438040022197,-0.3220449046324611,0.75,-0.16102245231623055,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
SLC4A4,8,-1.8755538043233058,0.060716574803160624,-0.20636564997591744,0.625,-0.05159141249397936,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
WARS,3,-1.8520201145186768,0.06402293457439491,-0.6313043669508297,1.0,-0.6313043669508297,"GSE153315,GSE184050,GSE185011",0.823909235234201,
LINC02132,4,-1.8999224006904767,0.05744330386659066,-0.2688332500998539,0.75,-0.13441662504992696,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
LCE1C,3,1.9159632691453854,0.05536977117527554,0.07419422127135022,1.0,0.07419422127135022,"GSE153315,GSE181143,GSE184050",0.823909235234201,protein_coding
RBM8B,5,-1.8620867493323565,0.06259086345257128,-0.27446256228088284,0.8,-0.16467753736852972,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521",0.823909235234201,processed_pseudogene
KCNK6,8,1.9253634982280545,0.05418389879415508,0.13828800636683752,0.875,0.10371600477512814,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ADAD1P2,3,-1.8645765322016723,0.06224078486377659,-0.06758510616773115,1.0,-0.06758510616773115,"GSE153315,GSE181143,GSE280402",0.823909235234201,processed_pseudogene
MTND1P2,3,-1.9124454635258394,0.05581908137342208,-0.13726602027344512,1.0,-0.13726602027344512,"GSE114192,GSE153315,GSE181143",0.823909235234201,unprocessed_pseudogene
CNGA4,8,-1.8570002742293985,0.06331111506767331,-0.21314939729612842,0.875,-0.1598620479720963,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
POLK,8,1.8524039469881184,0.06396783895893636,0.1701479531716508,0.5,0.0,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ALDH4A1,8,-1.9126799549772575,0.055789036870062876,-0.23971300878194418,1.0,-0.23971300878194418,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ZNF37A,8,-1.8800564823920947,0.060100380507854684,-0.09909651636078715,0.75,-0.04954825818039357,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
PIPOX,8,-1.8544189430543847,0.06367924676751957,-0.04681825571688094,0.625,-0.011704563929220235,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
TRAJ56,6,-1.882502043854992,0.05976788263590728,-0.13581320088692891,0.8333333333333334,-0.09054213392461928,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,TR_J_gene
ENSG00000203327,3,-1.909658519299849,0.05617719511999406,-0.46007537038884205,1.0,-0.46007537038884205,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ENSG00000203364,3,1.8880568467765866,0.0590183192674584,0.1764479382766271,1.0,0.1764479382766271,"GSE114192,GSE154881,GSE280402",0.823909235234201,lncRNA
ATE1,8,-1.8655256845038855,0.06210775545867285,-0.08467870574554301,0.75,-0.042339352872771505,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
SPDYE14,3,1.8619975554972161,0.062603434798404,0.19293217755866318,1.0,0.19293217755866318,"GSE154881,GSE221521,GSE280402",0.823909235234201,protein_coding
EIF4BP9,6,-1.867128783027064,0.06188360582103971,-0.19851913064193621,0.6666666666666666,-0.06617304354731206,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
EDARADD,8,1.8710892575951243,0.06133271031353036,0.24385115032106047,0.75,0.12192557516053024,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
CDC42P4,5,-1.8532267935254825,0.06384985885095881,-0.19886021044770127,0.8,-0.11931612626862079,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
IGHV4-61,7,-1.8834988692548742,0.059632792933211665,-0.43735713850201136,0.7142857142857143,-0.18743877364371916,"GSE114192,GSE153315,GSE154881,GSE181143,GSE185011,GSE221521,GSE280402",0.823909235234201,IG_V_gene
LINC02620,4,-1.9174464173238903,0.05518124206623178,-0.10648492076861833,0.5,-0.0,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
ENSG00000213365,3,1.8600222612034296,0.06288237649413041,0.3226705214096001,1.0,0.3226705214096001,"GSE114192,GSE154881,GSE280402",0.823909235234201,processed_pseudogene
FTH1P21,5,1.8978828479555159,0.057711516299306445,-0.11869803332805398,0.8,-0.0712188199968324,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
RNU7-141P,4,1.9168738037338482,0.055253965841635014,0.02301557639435078,0.75,0.01150778819717539,"GSE114192,GSE181143,GSE221521,GSE280402",0.823909235234201,snRNA
TAS2R46,7,-1.9044763759557528,0.056848170534123,-0.2167601152156316,0.8571428571428571,-0.15482865372545113,"GSE114192,GSE153315,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
RNU6-653P,5,-1.8572520774071666,0.06327529896530498,-0.08595686508305474,0.8,-0.05157411904983285,"GSE114192,GSE153315,GSE181143,GSE221521,GSE280402",0.823909235234201,snRNA
RNU6-654P,3,-1.8839089646609517,0.05957729042169893,-0.05321317681714996,1.0,-0.05321317681714996,"GSE153315,GSE181143,GSE280402",0.823909235234201,snRNA
HNRNPU,8,-1.8550012236505515,0.06359605183899593,0.13566462127963105,0.75,0.06783231063981553,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
MEST,8,-1.871083029165854,0.061333573479013345,-0.02950578722274997,0.75,-0.014752893611374985,"GSE114192,GSE153315,GSE154881,GSE181143,GSE184050,GSE185011,GSE221521,GSE280402",0.823909235234201,protein_coding
ATP5D,3,1.8790401539215982,0.06023901067092348,0.2914310371654909,0.6666666666666666,0.0971436790551636,"GSE153315,GSE184050,GSE185011",0.823909235234201,
RNU6-410P,3,-1.8760851666812368,0.06064358618590029,-0.04624815411381611,0.6666666666666666,-0.015416051371272032,"GSE114192,GSE153315,GSE181143",0.823909235234201,snRNA
RNU6-43P,6,1.912430802509968,0.05582096028156026,-0.02430135460375926,0.6666666666666666,-0.008100451534586418,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,snRNA
IATPR,5,1.882459663307109,0.0597736316653392,0.20586586345563432,0.6,0.04117317269112685,"GSE114192,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,lncRNA
UBA52P3,6,-1.8853392593131033,0.05938404894226216,-0.18280208897767553,0.8333333333333334,-0.12186805931845036,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
RNU6-708P,4,-1.9247720676529017,0.05425787992025972,-0.04187847323873207,1.0,-0.04187847323873207,"GSE114192,GSE153315,GSE181143,GSE221521",0.823909235234201,snRNA
PHC1P1,6,1.898586152129956,0.05761891056444963,-0.0749678043718657,0.6666666666666666,-0.02498926812395523,"GSE114192,GSE153315,GSE154881,GSE181143,GSE221521,GSE280402",0.823909235234201,processed_pseudogene
